region,country_code,year,life_expectancy,gdp_per_capita,population
africa,nga,1820,30.4,1182.61,12128130
africa,nga,1821,30.4,1182.61,12155468
africa,nga,1822,30.4,1182.61,12191986
africa,nga,1823,30.4,1182.82,12237721
africa,nga,1824,30.4,1184.23,12283627
africa,nga,1825,30.4,1186.93,12329705
africa,nga,1826,30.4,1188.29,12375956
africa,nga,1827,30.4,1189.63,12422381
africa,nga,1828,30.4,1190.95,12468980
africa,nga,1829,30.4,1192.24,12515753
africa,nga,1830,30.4,1193.52,12562702
africa,nga,1831,30.4,1196.06,12609827
africa,nga,1832,30.4,1197.29,12657129
africa,nga,1833,30.4,1198.5,12704609
africa,nga,1834,30.4,1199.68,12752266
africa,nga,1835,30.4,1202.12,12800102
africa,nga,1836,30.4,1203.27,12848118
africa,nga,1837,30.4,1204.39,12896314
africa,nga,1838,30.4,1206.75,12944690
africa,nga,1839,30.4,1207.83,12993248
africa,nga,1840,30.4,1208.88,13041988
africa,nga,1841,30.4,1211.17,13090911
africa,nga,1842,30.4,1212.18,13140018
africa,nga,1843,30.4,1214.42,13189309
africa,nga,1844,30.4,1215.39,13238784
africa,nga,1845,30.4,1217.57,13288445
africa,nga,1846,30.4,1218.5,13338293
africa,nga,1847,30.4,1220.63,13388327
africa,nga,1848,30.4,1221.52,13438550
africa,nga,1849,30.4,1223.6,13489183
africa,nga,1850,30.4,1224.44,13540231
africa,nga,1851,30.4,1226.48,13610331
africa,nga,1852,30.4,1227.28,13680992
africa,nga,1853,30.4,1229.27,13752218
africa,nga,1854,30.4,1231.22,13823789
africa,nga,1855,30.4,1231.96,13895706
africa,nga,1856,30.4,1233.88,13967972
africa,nga,1857,30.4,1235.76,14040588
africa,nga,1858,30.4,1237.62,14113556
africa,nga,1859,30.4,1238.28,14188092
africa,nga,1860,30.4,1240.09,14264213
africa,nga,1861,30.4,1241.88,14341937
africa,nga,1862,30.4,1243.64,14421279
africa,nga,1863,30.4,1245.38,14502256
africa,nga,1864,30.4,1247.09,14583662
africa,nga,1865,30.4,1248.78,14665498
africa,nga,1866,30.4,1250.45,14747767
africa,nga,1867,30.4,1252.09,14830470
africa,nga,1868,30.4,1252.56,14913610
africa,nga,1869,30.4,1254.16,15000325
africa,nga,1870,30.4,1256.86,15090660
africa,nga,1871,30.53,1258.41,15184659
africa,nga,1872,30.66,1259.93,15282368
africa,nga,1873,30.79,1261.43,15383833
africa,nga,1874,30.92,1262.9,15485944
africa,nga,1875,31.05,1264.35,15588706
africa,nga,1876,31.18,1265.78,15692122
africa,nga,1877,31.31,1267.19,15796197
africa,nga,1878,31.44,1269.67,15900934
africa,nga,1879,31.57,1271.03,16009677
africa,nga,1880,31.7,1272.37,16122483
africa,nga,1881,31.83,1273.68,16239408
africa,nga,1882,31.96,1276.06,16360511
africa,nga,1883,32.09,1277.32,16485848
africa,nga,1884,32.22,1278.56,16612117
africa,nga,1885,32.35,1280.86,16739324
africa,nga,1886,32.48,1282.06,16867476
africa,nga,1887,32.61,1284.31,16996581
africa,nga,1888,32.75,1285.46,17126644
africa,nga,1889,32.88,1286.58,17255057
africa,nga,1890,33.01,1288.75,17381784
africa,nga,1891,33.14,1289.83,17506792
africa,nga,1892,33.27,1291.95,17630043
africa,nga,1893,33.4,1294.04,17751504
africa,nga,1894,33.53,1295.05,17873772
africa,nga,1895,33.66,1297.09,17996851
africa,nga,1896,33.79,1298.06,18120748
africa,nga,1897,33.92,1300.05,18245468
africa,nga,1898,34.05,1302.01,18371015
africa,nga,1899,34.18,1303.94,18510500
africa,nga,1900,34.31,1304.82,18664170
africa,nga,1901,34.44,1306.7,18832279
africa,nga,1902,34.57,1308.56,19015081
africa,nga,1903,34.7,1310.39,19212834
africa,nga,1904,34.83,1312.2,19412612
africa,nga,1905,34.96,1313.98,19614436
africa,nga,1906,35.09,1314.72,19818325
africa,nga,1907,35.22,1316.46,20024302
africa,nga,1908,35.35,1318.16,20232386
africa,nga,1909,35.48,1319.84,20442936
africa,nga,1910,35.61,1321.5,20655981
africa,nga,1911,35.74,1323.13,20871550
africa,nga,1912,35.87,1325.73,21089672
africa,nga,1913,36,1327.3,21310378
africa,nga,1914,36.13,1346.54,21533359
africa,nga,1915,36.26,1366.61,21758639
africa,nga,1916,36.39,1387.51,21986241
africa,nga,1917,36.52,1408.26,22216188
africa,nga,1918,17.31,1429.83,22420351
africa,nga,1919,36.78,1451.25,22657217
africa,nga,1920,36.91,1472.51,22927580
africa,nga,1921,37.04,1482.09,23232246
africa,nga,1922,37.18,1492.55,23572038
africa,nga,1923,37.31,1501.98,23947794
africa,nga,1924,37.44,1511.33,24329539
africa,nga,1925,37.57,1521.55,24717370
africa,nga,1926,37.7,1530.74,25111383
africa,nga,1927,37.83,1540.79,25511677
africa,nga,1928,37.96,1549.83,25918352
africa,nga,1929,38.09,1558.79,26326182
africa,nga,1930,38.22,1567.67,26735105
africa,nga,1931,38.35,1577.41,27145057
africa,nga,1932,38.48,1585.22,27555974
africa,nga,1933,38.61,1594.8,27967788
africa,nga,1934,38.74,1603.39,28385755
africa,nga,1935,38.87,1610.98,28809970
africa,nga,1936,39,1619.43,29240524
africa,nga,1937,39.13,1626.89,29677512
africa,nga,1938,39.26,1635.19,30121031
africa,nga,1939,39.39,1643.42,30590134
africa,nga,1940,39.52,1650.67,31085546
africa,nga,1941,39.65,1666.21,31608007
africa,nga,1942,39.78,1682.72,32158274
africa,nga,1943,39.91,1699.3,32737123
africa,nga,1944,40.04,1715.94,33326391
africa,nga,1945,40.17,1731.74,33926266
africa,nga,1946,41.08,1747.6,34536939
africa,nga,1947,41.99,1763.53,35158604
africa,nga,1948,42.91,1778.6,35791459
africa,nga,1949,43.83,1794.65,36467880
africa,nga,1950,44.75,1809.84,37189369
africa,nga,1951,44.91,1910.1,37903171
africa,nga,1952,45.21,2011.74,38624425
africa,nga,1953,45.41,2025.76,39347719
africa,nga,1954,45.65,2128,40082479
africa,nga,1955,45.86,2130.28,40839223
africa,nga,1956,46.01,2036.45,41616571
africa,nga,1957,46.15,2063.52,42413359
africa,nga,1958,46.31,2031.37,43214753
africa,nga,1959,46.56,2075.68,44044231
africa,nga,1960,46.81,2227.97,44928342
africa,nga,1961,47.06,2207.21,45855507
africa,nga,1962,47.31,2271.97,46821845
africa,nga,1963,47.71,2426.63,47822569
africa,nga,1964,47.94,2467.17,48856332
africa,nga,1965,48.15,2475.09,49925799
africa,nga,1966,48.38,2322.14,51020296
africa,nga,1967,47.94,1913.82,52106681
africa,nga,1968,47.51,1861.37,53210119
africa,nga,1969,47.71,2235.64,54360750
africa,nga,1970,49.05,2749.18,55569264
africa,nga,1971,49.61,3032.13,56837614
africa,nga,1972,50.22,3120.24,58173834
africa,nga,1973,50.85,3276.18,59605446
africa,nga,1974,51.5,3557.53,61157931
africa,nga,1975,52.01,3430.38,62851312
africa,nga,1976,52.43,3645.73,64658315
africa,nga,1977,52.91,3767.25,66589655
africa,nga,1978,53.31,3515.77,68633344
africa,nga,1979,53.74,3478.33,70750307
africa,nga,1980,54.06,3461.37,72951439
africa,nga,1981,54.26,3244.35,75175387
africa,nga,1982,54.51,3029.5,77388067
africa,nga,1983,54.68,2694.83,79351586
africa,nga,1984,54.79,2578.81,81337553
africa,nga,1985,54.91,2699.21,83585251
africa,nga,1986,54.76,2657.42,85804185
africa,nga,1987,54.63,2645.45,88044187
africa,nga,1988,54.59,2797.48,90351467
africa,nga,1989,54.62,2823.79,92744064
africa,nga,1990,54.69,3031.7,95214257
africa,nga,1991,54.52,2987.79,97685360
africa,nga,1992,54.7,3058.41,100182045
africa,nga,1993,54.71,2973.1,102775465
africa,nga,1994,54.68,2882.09,105456121
africa,nga,1995,54.63,2838.77,108187610
africa,nga,1996,54.37,2901.11,110956183
africa,nga,1997,54.64,2927.58,113791181
africa,nga,1998,54.61,2942.5,116690527
africa,nga,1999,54.58,2897.19,119695565
africa,nga,2000,54.63,2976.86,122851984
africa,nga,2001,54.82,3081.53,126152678
africa,nga,2002,55.09,3463.73,129583026
africa,nga,2003,55.5,3631.08,133119801
africa,nga,2004,55.98,3866.14,136756848
africa,nga,2005,56.63,4005.04,140490722
africa,nga,2006,57.24,4130.84,144329764
africa,nga,2007,57.9,4277.76,148294028
africa,nga,2008,58.49,4432.31,152382506
africa,nga,2009,59.05,4642.86,156595758
africa,nga,2010,59.64,4857.27,160952853
africa,nga,2011,60.18,4975.64,165463745
africa,nga,2012,60.7,5045.47,170075932
africa,nga,2013,61.17,5238.83,174726123
africa,nga,2014,61.58,5424.92,179379016
africa,nga,2015,62.11,5429.1,183995785
africa,nga,2016,62.7,5209.07,188666931
africa,nga,2017,63.26,5120.01,193495907
africa,nga,2018,63.77,5089.78,198387623
africa,nga,2019,64.34,5076.37,203304492
africa,nga,2020,64.52,4865.09,208327405
africa,nga,2021,65.09,4922.63,213401323
africa,nga,2022,65.45,4963.16,218541212
africa,nga,2023,65.8,4980.7,223804632
asia,prk,1800,26,1095.71,4345000
asia,prk,1801,26,1095.71,4345000
asia,prk,1802,26,1091.33,4345000
asia,prk,1803,26,1091.33,4345000
asia,prk,1804,26,1091.33,4345000
asia,prk,1805,26,1091.33,4345000
asia,prk,1806,26,1086.95,4345000
asia,prk,1807,26,1086.95,4345000
asia,prk,1808,26,1086.95,4345000
asia,prk,1809,26,1086.95,4345000
asia,prk,1810,26,1086.95,4345000
asia,prk,1811,26,1082.56,4345000
asia,prk,1812,26,1082.56,4345000
asia,prk,1813,26,1082.56,4345000
asia,prk,1814,26,1078.18,4345000
asia,prk,1815,26,1078.18,4345000
asia,prk,1816,26,1078.18,4345000
asia,prk,1817,26,1078.18,4345000
asia,prk,1818,26,1073.8,4345000
asia,prk,1819,26,1073.8,4345652
asia,prk,1820,26,1073.8,4346956
asia,prk,1821,26,1073.94,4348913
asia,prk,1822,26,1074.08,4351524
asia,prk,1823,26,1074.21,4354788
asia,prk,1824,26,1074.35,4358055
asia,prk,1825,26,1074.49,4361324
asia,prk,1826,26,1074.63,4364595
asia,prk,1827,26,1074.77,4367869
asia,prk,1828,26,1074.91,4371146
asia,prk,1829,26,1075.05,4374425
asia,prk,1830,26,1075.18,4377706
asia,prk,1831,26,1075.32,4380990
asia,prk,1832,26,1075.46,4384277
asia,prk,1833,26,1075.6,4387566
asia,prk,1834,26,1075.74,4390857
asia,prk,1835,26,1075.88,4394151
asia,prk,1836,26,1076.02,4397447
asia,prk,1837,26,1076.15,4400746
asia,prk,1838,26,1076.29,4404047
asia,prk,1839,26,1076.43,4407350
asia,prk,1840,26,1076.57,4410657
asia,prk,1841,26,1076.71,4413965
asia,prk,1842,26,1076.85,4417276
asia,prk,1843,26,1076.99,4420590
asia,prk,1844,26,1077.13,4423906
asia,prk,1845,26,1077.26,4427225
asia,prk,1846,26,1077.4,4430546
asia,prk,1847,26,1077.54,4433869
asia,prk,1848,26,1077.68,4437195
asia,prk,1849,26,1077.82,4440524
asia,prk,1850,26,1077.96,4443855
asia,prk,1851,26,1078.1,4458952
asia,prk,1852,26,1078.24,4474069
asia,prk,1853,26,1078.38,4489206
asia,prk,1854,26,1078.52,4504363
asia,prk,1855,26,1078.65,4519541
asia,prk,1856,26,1078.79,4534739
asia,prk,1857,26,1078.93,4549957
asia,prk,1858,26,1079.07,4565195
asia,prk,1859,26,1079.21,4580454
asia,prk,1860,26,1079.35,4595733
asia,prk,1861,26,1079.49,4611032
asia,prk,1862,26,1079.63,4626352
asia,prk,1863,26,1079.77,4641692
asia,prk,1864,26,1079.91,4657053
asia,prk,1865,26,1080.05,4672434
asia,prk,1866,26,1080.18,4687835
asia,prk,1867,26,1080.32,4703257
asia,prk,1868,26,1080.46,4718699
asia,prk,1869,26,1080.6,4735399
asia,prk,1870,26,1080.74,4753367
asia,prk,1871,26,1089.98,4772618
asia,prk,1872,26,1099.29,4793164
asia,prk,1873,26,1108.68,4815019
asia,prk,1874,26,1118.15,4836943
asia,prk,1875,26,1127.71,4858936
asia,prk,1876,26,1137.34,4881000
asia,prk,1877,26,1147.06,4903134
asia,prk,1878,26,1156.86,4925338
asia,prk,1879,26,1166.74,4947613
asia,prk,1880,26,1176.71,4969959
asia,prk,1881,26,1186.76,4992375
asia,prk,1882,26,1196.9,5014863
asia,prk,1883,26,1207.13,5037422
asia,prk,1884,26,1217.44,5060052
asia,prk,1885,26,1227.84,5082755
asia,prk,1886,26,1238.33,5105529
asia,prk,1887,26,1248.91,5128375
asia,prk,1888,26,1259.58,5151294
asia,prk,1889,26,1270.35,5174285
asia,prk,1890,26,1281.2,5197349
asia,prk,1891,26,1292.15,5220485
asia,prk,1892,26,1303.19,5243695
asia,prk,1893,26,1314.32,5266979
asia,prk,1894,26,1325.55,5290336
asia,prk,1895,26,1336.87,5313766
asia,prk,1896,26,1348.3,5337271
asia,prk,1897,26,1359.82,5360849
asia,prk,1898,26,1371.43,5384502
asia,prk,1899,26,1383.15,5408230
asia,prk,1900,26,1394.97,5432032
asia,prk,1901,26,1406.89,5455910
asia,prk,1902,26,1418.91,5479862
asia,prk,1903,26,1431.03,5503890
asia,prk,1904,25.5,1443.26,5527994
asia,prk,1905,25,1455.59,5552173
asia,prk,1906,24.5,1468.02,5576429
asia,prk,1907,24.01,1480.57,5600760
asia,prk,1908,23.51,1493.22,5625168
asia,prk,1909,23.8,1505.97,5666153
asia,prk,1910,24.1,1518.84,5724136
asia,prk,1911,24.39,1531.82,5799549
asia,prk,1912,24.69,1669.25,5892831
asia,prk,1913,24.98,1735.34,6004427
asia,prk,1914,25.48,1739.32,6118105
asia,prk,1915,25.98,1834.97,6233903
asia,prk,1916,26.48,1976.43,6351861
asia,prk,1917,26.98,1865.6,6472018
asia,prk,1918,17.03,1971.93,6579631
asia,prk,1919,27.49,1572.98,6689033
asia,prk,1920,28,2096.77,6800254
asia,prk,1921,28.51,2054.86,6913324
asia,prk,1922,29.02,2044.94,7028275
asia,prk,1923,29.53,2072.96,7145137
asia,prk,1924,30.35,2001.34,7263942
asia,prk,1925,31.16,2029.26,7384722
asia,prk,1926,31.98,2084.04,7507510
asia,prk,1927,32.79,2273.77,7632341
asia,prk,1928,33.61,2226.87,7759247
asia,prk,1929,34.36,2277.04,7888263
asia,prk,1930,35.12,2461.65,8019424
asia,prk,1931,35.87,2612.46,8152766
asia,prk,1932,36.63,2620.85,8288325
asia,prk,1933,37.39,2703.96,8426138
asia,prk,1934,38.42,2557.84,8566243
asia,prk,1935,39.46,2847.62,8708677
asia,prk,1936,40.5,3027.03,8853479
asia,prk,1937,41.53,3523.11,9000690
asia,prk,1938,42.57,3647.79,9150348
asia,prk,1939,43.15,3558.29,9302494
asia,prk,1940,43.73,3742.88,9457170
asia,prk,1941,44.31,3737.25,9614418
asia,prk,1942,44.89,3419.92,9774281
asia,prk,1943,43,3507.11,9936801
asia,prk,1944,42,2230.35,10102024
asia,prk,1945,42.5,1818.91,10269995
asia,prk,1946,45,1483.37,10440758
asia,prk,1947,47,1517.47,10614360
asia,prk,1948,47.59,1488.27,10790849
asia,prk,1949,48.04,1459.63,10953980
asia,prk,1950,36,1431.54,11103379
asia,prk,1951,26.47,1187.79,10557969
asia,prk,1952,29.54,1308.45,10228066
asia,prk,1953,37.24,1307.82,10147600
asia,prk,1954,42.67,1411.11,10206242
asia,prk,1955,43.46,1504.55,10360269
asia,prk,1956,44.24,1597.9,10552182
asia,prk,1957,45.08,1605.19,10802103
asia,prk,1958,45.94,1640.75,11106854
asia,prk,1959,46.79,1652.07,11391376
asia,prk,1960,47.62,1629.09,11655666
asia,prk,1961,48.5,1656.53,11916515
asia,prk,1962,49.37,1651.7,12180505
asia,prk,1963,50.32,1745.53,12475236
asia,prk,1964,51.3,1775.42,12787523
asia,prk,1965,52.29,1805.82,13105946
asia,prk,1966,53.23,1836.74,13444048
asia,prk,1967,54.16,1868.18,13821409
asia,prk,1968,55.1,1900.17,14216305
asia,prk,1969,56.15,1932.7,14605481
asia,prk,1970,57.11,1965.79,14996879
asia,prk,1971,58.07,2065.62,15381626
asia,prk,1972,58.9,2214.8,15768363
asia,prk,1973,59.71,2381.43,16128122
asia,prk,1974,60.41,2568.17,16437002
asia,prk,1975,61.11,2779.04,16723252
asia,prk,1976,61.81,2841.18,16987170
asia,prk,1977,62.45,2908.65,17231389
asia,prk,1978,63.03,2978.75,17472094
asia,prk,1979,63.56,3050.14,17719172
asia,prk,1980,64.05,3120.11,17973650
asia,prk,1981,64.49,3181.92,18235202
asia,prk,1982,64.92,3247.72,18502087
asia,prk,1983,65.34,3313.45,18771363
asia,prk,1984,65.76,3380.47,19045154
asia,prk,1985,66.17,3447.42,19325487
asia,prk,1986,66.55,3439.04,19613038
asia,prk,1987,66.89,3429.33,19903893
asia,prk,1988,67.31,3419.63,20197464
asia,prk,1989,67.67,3419.93,20494965
asia,prk,1990,67.97,3420.23,20799523
asia,prk,1991,68.22,3223.9,21115534
asia,prk,1992,68.44,2950.46,21439991
asia,prk,1993,68.57,2776.25,21773017
asia,prk,1994,68.74,2677.14,22105225
asia,prk,1995,61.83,2523.1,22385536
asia,prk,1996,62.6,2406.75,22614347
asia,prk,1997,62.58,2227.65,22827373
asia,prk,1998,62.55,2191.94,23023636
asia,prk,1999,62.55,2308.36,23204498
asia,prk,2000,63.9,2296.86,23367059
asia,prk,2001,64.04,2361.19,23512522
asia,prk,2002,64.2,2369.16,23638411
asia,prk,2003,69.72,2393.87,23781707
asia,prk,2004,69.85,2426.01,23948930
asia,prk,2005,70.01,2500.03,24100982
asia,prk,2006,70.16,2457.97,24235761
asia,prk,2007,70.28,2413.18,24356506
asia,prk,2008,70.53,2477.92,24469047
asia,prk,2009,70.72,2441.17,24581509
asia,prk,2010,70.93,2415.92,24686435
asia,prk,2011,71.15,2423.06,24783789
asia,prk,2012,71.4,2442.8,24887770
asia,prk,2013,71.67,2457.12,25001819
asia,prk,2014,71.94,2470.97,25126131
asia,prk,2015,72.2,2431.21,25258015
asia,prk,2016,72.4,2402.94,25389611
asia,prk,2017,72.67,2308.11,25516321
asia,prk,2018,72.9,2202,25638149
asia,prk,2019,73.15,1987.85,25755441
asia,prk,2020,73.24,1794.52,25867467
asia,prk,2021,73.51,1620,25971909
asia,prk,2022,73.7,1624.86,26069416
asia,prk,2023,73.88,1629.73,26160821
europe,nor,1800,37.92,1911.65,900000
europe,nor,1801,35.82,1916.18,898489
europe,nor,1802,38.37,1919.21,896980
europe,nor,1803,38.72,1922.23,895473
europe,nor,1804,40.52,1925.25,893970
europe,nor,1805,44.27,1928.27,892468
europe,nor,1806,43.76,1931.29,890970
europe,nor,1807,41.77,1933.56,889474
europe,nor,1808,37.26,1936.58,887980
europe,nor,1809,27.22,1939.6,886489
europe,nor,1810,36.48,1942.62,890801
europe,nor,1811,38.05,1945.64,895142
europe,nor,1812,43.46,1948.66,901458
europe,nor,1813,33.46,1951.68,909763
europe,nor,1814,41.74,1954.7,918145
europe,nor,1815,45.58,1957.73,926604
europe,nor,1816,46.33,1962.26,935141
europe,nor,1817,48.87,1965.28,943756
europe,nor,1818,46.75,1968.3,952451
europe,nor,1819,45.78,1971.32,962318
europe,nor,1820,46.96,1974.34,973385
europe,nor,1821,44.69,1982.33,985679
europe,nor,1822,46.13,1990.34,999229
europe,nor,1823,48.76,1998.39,1014062
europe,nor,1824,47.64,2006.47,1029115
europe,nor,1825,49.23,2014.59,1044391
europe,nor,1826,47.63,2022.74,1059895
europe,nor,1827,48.38,2030.92,1075628
europe,nor,1828,46.22,2039.13,1091595
europe,nor,1829,46.29,2047.38,1106700
europe,nor,1830,45.75,2055.66,1120917
europe,nor,1831,45.66,1932.97,1134224
europe,nor,1832,47.62,1987.18,1146595
europe,nor,1833,44.86,2151.23,1158005
europe,nor,1834,41.95,2178.34,1169529
europe,nor,1835,46.1,2144.1,1181168
europe,nor,1836,46.46,2091.32,1192922
europe,nor,1837,44.24,2087.04,1204794
europe,nor,1838,42.93,2114.14,1216783
europe,nor,1839,43.05,2132.69,1229289
europe,nor,1840,45.62,2292.46,1242319
europe,nor,1841,49.51,2271.06,1255885
europe,nor,1842,48.37,2253.95,1269997
europe,nor,1843,48.44,2169.78,1284663
europe,nor,1844,49.71,2235.4,1299499
europe,nor,1845,50.07,2326.7,1314507
europe,nor,1846,48.05,2309.58,1329687
europe,nor,1847,44.77,2382.34,1345043
europe,nor,1848,45.02,2186.9,1360577
europe,nor,1849,48.05,2223.99,1376908
europe,nor,1850,49.53,2315.29,1394054
europe,nor,1851,49.74,2372.35,1412140
europe,nor,1852,48.46,2405.16,1431080
europe,nor,1853,47.92,2533.55,1450893
europe,nor,1854,51.65,2651.95,1470981
europe,nor,1855,50.44,2706.16,1491347
europe,nor,1856,50.37,2653.38,1511995
europe,nor,1857,50.22,2515,1532929
europe,nor,1858,51.59,2660.51,1554152
europe,nor,1859,49.93,2592.04,1573950
europe,nor,1860,50,2691.9,1592288
europe,nor,1861,45.81,2680.48,1609129
europe,nor,1862,44.7,2863.08,1624440
europe,nor,1863,46.71,2794.61,1638184
europe,nor,1864,48.78,2833.12,1652044
europe,nor,1865,50.42,2962.94,1666021
europe,nor,1866,49.92,2817.43,1680117
europe,nor,1867,47.87,2840.26,1694331
europe,nor,1868,47.16,2817.43,1708666
europe,nor,1869,49.25,2965.79,1723729
europe,nor,1870,50.86,3105.59,1739532
europe,nor,1871,49.69,3246.82,1756087
europe,nor,1872,50.03,3340.98,1773407
europe,nor,1873,49.68,3453.67,1791506
europe,nor,1874,47.78,3349.53,1809789
europe,nor,1875,47.65,3437.98,1828260
europe,nor,1876,46.85,3533.56,1846918
europe,nor,1877,49.79,3495.04,1865767
europe,nor,1878,51.81,3333.84,1884808
europe,nor,1879,53.21,3465.08,1901683
europe,nor,1880,51.94,3570.65,1916359
europe,nor,1881,50.5,3479.35,1928804
europe,nor,1882,47.43,3606.31,1938985
europe,nor,1883,49.68,3683.35,1946870
europe,nor,1884,50.84,3592.05,1954788
europe,nor,1885,51.1,3564.94,1962737
europe,nor,1886,51.77,3606.31,1970719
europe,nor,1887,51.74,3666.23,1978733
europe,nor,1888,50.43,3840.27,1986779
europe,nor,1889,49.11,3958.67,1997704
europe,nor,1890,48.65,3950.11,2011552
europe,nor,1891,49.85,3940.13,2028366
europe,nor,1892,49.74,3920.15,2048191
europe,nor,1893,51.47,4022.87,2071072
europe,nor,1894,50.69,4186.92,2094209
europe,nor,1895,52.87,4353.82,2117605
europe,nor,1896,53.92,4425.15,2141262
europe,nor,1897,53.81,4590.63,2165183
europe,nor,1898,54.04,4659.11,2189372
europe,nor,1899,51.7,4627.72,2211863
europe,nor,1900,53.56,4634.85,2232623
europe,nor,1901,54.68,4666.24,2251621
europe,nor,1902,56.59,4661.96,2268821
europe,nor,1903,55.08,4693.34,2284192
europe,nor,1904,56.19,4690.49,2299667
europe,nor,1905,55.21,4738.99,2315246
europe,nor,1906,57.02,4987.21,2330932
europe,nor,1907,56.6,5045.7,2346723
europe,nor,1908,56.43,5152.69,2362621
europe,nor,1909,57.59,5195.49,2380237
europe,nor,1910,58.12,5457.97,2399597
europe,nor,1911,58.17,5630.58,2420731
europe,nor,1912,57.88,5777.52,2443667
europe,nor,1913,58.46,6298.21,2468434
europe,nor,1914,57.96,6185.51,2493453
europe,nor,1915,58.31,6286.8,2518725
europe,nor,1916,57.39,6851.71,2544253
europe,nor,1917,57.9,6114.18,2570040
europe,nor,1918,50.43,5739,2595896
europe,nor,1919,56.97,6569.25,2620044
europe,nor,1920,59.05,6760.41,2642453
europe,nor,1921,61.78,6022.89,2663094
europe,nor,1922,60.96,6519.32,2681936
europe,nor,1923,61.99,6947.29,2698948
europe,nor,1924,62.3,6828.89,2716069
europe,nor,1925,62.71,6751.85,2733298
europe,nor,1926,63.45,6776.1,2750636
europe,nor,1927,63.07,7121.33,2768084
europe,nor,1928,63.6,7476.54,2785643
europe,nor,1929,62.67,7961.56,2802985
europe,nor,1930,64.32,8246.87,2820108
europe,nor,1931,64.35,7556.42,2837007
europe,nor,1932,64.83,7883.1,2853680
europe,nor,1933,65.72,8035.74,2870123
europe,nor,1934,66.45,8272.55,2886661
europe,nor,1935,66.07,8640.6,2903294
europe,nor,1936,66.08,9175.56,2920023
europe,nor,1937,66.28,9535.05,2936848
europe,nor,1938,67.34,9691.97,2953771
europe,nor,1939,67.62,10098.53,2972974
